url,name,description,duration,adaptive_irt_support,remote_testing_support,test_types,url_normalized,test_type_list,is_technical,is_behavioral,search_text
https://www.shl.com/solutions/products/product-catalog/view/cobol-programming-new/,COBOL Programming (New),"Multi-choice test that measures the knowledge of COBOL programming fundamentals, programming structure and different types of application processing.",10 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/cobol-programming-new/,['Knowledge'],False,False,"cobol programming (new) multi-choice test that measures the knowledge of cobol programming fundamentals, programming structure and different types of application processing. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/computer-science-new/,Computer Science (New),"Multi-choice test that measures the knowledge of operating system, computer architecture, DBMS and basics of computer networks and communication.",12 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/computer-science-new/,['Knowledge'],False,False,"computer science (new) multi-choice test that measures the knowledge of operating system, computer architecture, dbms and basics of computer networks and communication. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/contact-center-call-simulation-new/,Contact Center Call Simulation (New),Simulation based test that measures the ability to handle customer concerns over a call by referring to standard process documents. It also measures typing and documentation skills.,15 minutes,No,Yes,['Situational'],solutions/products/product-catalog/view/contact-center-call-simulation-new/,['Situational'],False,False,contact center call simulation (new) simulation based test that measures the ability to handle customer concerns over a call by referring to standard process documents. it also measures typing and documentation skills. situational
https://www.shl.com/solutions/products/product-catalog/view/conversational-multichat-simulation/,Conversational Multichat Simulation,"This is a simulation-based test that measures the ability to handle customer concerns over multiple chats by referring to standard process documents. It provides an open-ended chat environment that assesses the candidate’s skills in a real job setting. Candidates are scored based on whether they resolved the customer’s query, the amount of time taken, and the correct use of vocabulary and grammar in their response.",11 minutes,No,Yes,['Situational'],solutions/products/product-catalog/view/conversational-multichat-simulation/,['Situational'],False,False,"conversational multichat simulation this is a simulation-based test that measures the ability to handle customer concerns over multiple chats by referring to standard process documents. it provides an open-ended chat environment that assesses the candidate’s skills in a real job setting. candidates are scored based on whether they resolved the customer’s query, the amount of time taken, and the correct use of vocabulary and grammar in their response. situational"
https://www.shl.com/solutions/products/product-catalog/view/core-java-advanced-level-new/,Core Java (Advanced Level) (New),"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, files and exception handling, and advanced Java concepts like generics, collections, threads, strings and concurrency.",13 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/core-java-advanced-level-new/,['Knowledge'],False,False,"core java (advanced level) (new) multi-choice test that measures the knowledge of basic java constructs, oop concepts, files and exception handling, and advanced java concepts like generics, collections, threads, strings and concurrency. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/core-java-entry-level-new/,Core Java (Entry Level) (New),"Multi-choice test that measures the knowledge of basic Java constructs, OOP concepts, file handling, exception handling, threads, generic class and inner class.",13 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/core-java-entry-level-new/,['Knowledge'],False,False,"core java (entry level) (new) multi-choice test that measures the knowledge of basic java constructs, oop concepts, file handling, exception handling, threads, generic class and inner class. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/count-out-the-money/,Count Out The Money,The Count out the Money –US test measures a candidate’s money handling ability. This test is designed for entry-level positions where handling money is required on a regular basis.,5 minutes,Yes,Yes,"['Knowledge', 'Situational']",solutions/products/product-catalog/view/count-out-the-money/,"['Knowledge', 'Situational']",False,False,count out the money the count out the money –us test measures a candidate’s money handling ability. this test is designed for entry-level positions where handling money is required on a regular basis. knowledge situational
https://www.shl.com/solutions/products/product-catalog/view/css3-new/,CSS3 (New),Multi-choice test that measures the knowledge of CSS3 and its application in providing style to web documents.,8 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/css3-new/,['Knowledge'],False,False,css3 (new) multi-choice test that measures the knowledge of css3 and its application in providing style to web documents. knowledge
https://www.shl.com/solutions/products/product-catalog/view/culinary-skills-new/,Culinary Skills (New),"Multi-choice test that measures the knowledge of cooking principles, cooking equipment, meal preparation and presentation, and kitchen safety.",7 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/culinary-skills-new/,['Knowledge'],False,False,"culinary skills (new) multi-choice test that measures the knowledge of cooking principles, cooking equipment, meal preparation and presentation, and kitchen safety. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/customer-service-phone-simulation/,Customer Service Phone Simulation,"As part of Contact Center Simulations, the Customer Service Phone Simulation is designed for entry-level positions in a contact center environment. Sample tasks for these jobs include: verify the customer or account; take ownership of customer issues; interact with customers to provide information; respond positively to difficult, irate, or confused customers; listen attentively to callers; resolve calls in a timely manner; navigate within multiple information menus to view customer account details and process information; and type information quickly and accurately. Potential job titles that use this solution are: Call Center Representative, Contact Center Representative, Contact Center Agent, Customer Service Agent, Customer Service Representative, and Customer Advocate.
""Please note that for Simplified Chinese version the audio is available in both Mandarin and Cantonese.""",20 minutes,No,Yes,"['Behavioral', 'Situational']",solutions/products/product-catalog/view/customer-service-phone-simulation/,"['Behavioral', 'Situational']",False,True,"customer service phone simulation as part of contact center simulations, the customer service phone simulation is designed for entry-level positions in a contact center environment. sample tasks for these jobs include: verify the customer or account; take ownership of customer issues; interact with customers to provide information; respond positively to difficult, irate, or confused customers; listen attentively to callers; resolve calls in a timely manner; navigate within multiple information menus to view customer account details and process information; and type information quickly and accurately. potential job titles that use this solution are: call center representative, contact center representative, contact center agent, customer service agent, customer service representative, and customer advocate.
""please note that for simplified chinese version the audio is available in both mandarin and cantonese."" behavioral situational"
https://www.shl.com/solutions/products/product-catalog/view/customer-service-phone-solution/,Customer Service Phone Solution,"As part of Contact Center Simulations, the Customer Service Phone Solution includes a contact center simulation and two behavioral tests designed to measure a wide range of skills, competencies, and behavioral tendencies relevant for contact center jobs. The Contact Center Simulation provides an opportunity for candidates to interact with simulated customers in a contact center environment. Designed to measure a candidate’s ability to listen attentively to the customer, take ownership of customer issues, resolve issues, navigate to find information, and enter information accurately, the Contact Center Simulation is intended to measure how a candidate will respond in a variety of customer situations and assess the candidate’s computer skills in a contact center setting. The behavioral tests in this solution are intended to measure the candidate’s learning potential and the tendency to meet goals and work hard, even when faced with obstacles. Collectively, the assessments in this solution measure a wide range of important skills, abilities, and behaviors for entry-level contact center roles.
""Please note that for Simplified Chinese version the audio is available in both Mandarin and Cantonese.""",30 minutes,No,Yes,"['Behavioral', 'Personality', 'Situational']",solutions/products/product-catalog/view/customer-service-phone-solution/,"['Behavioral', 'Personality', 'Situational']",False,True,"customer service phone solution as part of contact center simulations, the customer service phone solution includes a contact center simulation and two behavioral tests designed to measure a wide range of skills, competencies, and behavioral tendencies relevant for contact center jobs. the contact center simulation provides an opportunity for candidates to interact with simulated customers in a contact center environment. designed to measure a candidate’s ability to listen attentively to the customer, take ownership of customer issues, resolve issues, navigate to find information, and enter information accurately, the contact center simulation is intended to measure how a candidate will respond in a variety of customer situations and assess the candidate’s computer skills in a contact center setting. the behavioral tests in this solution are intended to measure the candidate’s learning potential and the tendency to meet goals and work hard, even when faced with obstacles. collectively, the assessments in this solution measure a wide range of important skills, abilities, and behaviors for entry-level contact center roles.
""please note that for simplified chinese version the audio is available in both mandarin and cantonese."" behavioral personality situational"
https://www.shl.com/solutions/products/product-catalog/view/cyber-risk-new/,Cyber Risk (New),"Multi-choice test that measures the knowledge of cyber risk management, system and application security, network security and security management.",9 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/cyber-risk-new/,['Knowledge'],False,False,"cyber risk (new) multi-choice test that measures the knowledge of cyber risk management, system and application security, network security and security management. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/data-entry-new/,Data Entry (New),Simulated data entry test that measures the ability to accurately transcribe data from pre-filled forms and the ability to verify pre-filled data.,4 minutes,No,Yes,['Situational'],solutions/products/product-catalog/view/data-entry-new/,['Situational'],False,False,data entry (new) simulated data entry test that measures the ability to accurately transcribe data from pre-filled forms and the ability to verify pre-filled data. situational
https://www.shl.com/solutions/products/product-catalog/view/data-entry-alphanumeric-split-screen-us/,Data Entry Alphanumeric Split Screen - US,"The Data Entry Alphanumeric Split Screen - US assessment measures speed and accuracy at typing text and numbers into forms. The information includes business-related text and numbers such as invoice number, address, product number and amount. The test assesses for speed and accuracy.",5 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/data-entry-alphanumeric-split-screen-us/,['Knowledge'],False,False,"data entry alphanumeric split screen - us the data entry alphanumeric split screen - us assessment measures speed and accuracy at typing text and numbers into forms. the information includes business-related text and numbers such as invoice number, address, product number and amount. the test assesses for speed and accuracy. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/data-entry-numeric-split-screen-us/,Data Entry Numeric Split Screen - US,"The Data Entry Numeric Split Screen - US assessment measures speed and accuracy at typing numbers into forms. The information candidates must enter includes business-related records including number fields such as customer number, order number, item number and quantity. Candidates may use either the keyboard's numeric keypad or the number keys at the top of the keyboard.",5 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/data-entry-numeric-split-screen-us/,['Knowledge'],False,False,"data entry numeric split screen - us the data entry numeric split screen - us assessment measures speed and accuracy at typing numbers into forms. the information candidates must enter includes business-related records including number fields such as customer number, order number, item number and quantity. candidates may use either the keyboard's numeric keypad or the number keys at the top of the keyboard. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/data-entry-ten-key-split-screen/,Data Entry Ten Key Split Screen,Data Entry Ten Key Split Screen assessment measures ability to enter numbers using a numeric keypad. The test measures accuracy and speed.,3 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/data-entry-ten-key-split-screen/,['Knowledge'],False,False,data entry ten key split screen data entry ten key split screen assessment measures ability to enter numbers using a numeric keypad. the test measures accuracy and speed. knowledge
https://www.shl.com/solutions/products/product-catalog/view/data-science-new/,Data Science (New),"Multi-choice test that measures the conceptual knowledge on how to use machine learning to analyze data, extract information, draw conclusions and make statistically-driven decisions.",14 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/data-science-new/,['Knowledge'],False,False,"data science (new) multi-choice test that measures the conceptual knowledge on how to use machine learning to analyze data, extract information, draw conclusions and make statistically-driven decisions. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/data-warehousing-concepts/,Data Warehousing Concepts,"The Data Warehousing Concepts test measures knowledge of Data Warehousing. Designed for experienced users, this test covers the following topics: Big Data and Data Warehouse Appliance, Business Considerations, Data Transformation, Data Warehousing and Data Marts, Design, Dimensional Data Model, On Line Analytical Processing (OLAP), Querying and Reporting/Data Extraction.",25 minutes,Yes,Yes,['Knowledge'],solutions/products/product-catalog/view/data-warehousing-concepts/,['Knowledge'],False,False,"data warehousing concepts the data warehousing concepts test measures knowledge of data warehousing. designed for experienced users, this test covers the following topics: big data and data warehouse appliance, business considerations, data transformation, data warehousing and data marts, design, dimensional data model, on line analytical processing (olap), querying and reporting/data extraction. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/dependability-and-safety-instrument-dsi/,Dependability and Safety Instrument (DSI),"The DSI is a short pre-screening tool for many key entry-level roles. It is designed to identify potential employees who will have good dependability and reliability, and who are less likely to engage in counter-productive work behaviors.

Note: Turkish [end June 2012] and Romanian [end May 2013] are on limited beta relase",10 minutes,No,Yes,['Personality'],solutions/products/product-catalog/view/dependability-and-safety-instrument-dsi/,['Personality'],False,True,"dependability and safety instrument (dsi) the dsi is a short pre-screening tool for many key entry-level roles. it is designed to identify potential employees who will have good dependability and reliability, and who are less likely to engage in counter-productive work behaviors.

note: turkish [end june 2012] and romanian [end may 2013] are on limited beta relase personality"
https://www.shl.com/solutions/products/product-catalog/view/dermatology-new/,Dermatology (New),"Multi-choice test that measures the knowledge of various diseases related to skin, their symptoms, the drugs used to treat them, and different terminologies used in the field of dermatology.",3 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/dermatology-new/,['Knowledge'],False,False,"dermatology (new) multi-choice test that measures the knowledge of various diseases related to skin, their symptoms, the drugs used to treat them, and different terminologies used in the field of dermatology. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/desktop-support-new/,Desktop Support (New),"Multi-choice test that measures the knowledge of networking, peripheral components, operating systems, troubleshooting and providing technical support.",8 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/desktop-support-new/,['Knowledge'],False,False,"desktop support (new) multi-choice test that measures the knowledge of networking, peripheral components, operating systems, troubleshooting and providing technical support. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/digital-advertising-new/,Digital Advertising (New),Multi-choice test that measures the candidate's knowledge about use of AdWords and tools to analyze ad performance on digital media.,7 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/digital-advertising-new/,['Knowledge'],False,False,digital advertising (new) multi-choice test that measures the candidate's knowledge about use of adwords and tools to analyze ad performance on digital media. knowledge
https://www.shl.com/solutions/products/product-catalog/view/digital-readiness-development-report/,Digital Readiness Development Report - IC,"This participant-oriented report is aimed at individual contributors (non-managerial) and summarizes the way that they have described their typical style at work and is interpreted against SHL's Digital Readiness Framework. The report describes the way the person typically behaves, rather than their actual skill levels. It gives an indication of the individual's likely strengths in each area and makes suggestions for development activities, based upon the information gained from the
questionnaire.

Note: this report is specifically aimed at Individual Contributors. A version designed for Managers is also available (see Digital Readiness Report - Managers).",,No,Yes,['Personality'],solutions/products/product-catalog/view/digital-readiness-development-report/,['Personality'],False,True,"digital readiness development report - ic this participant-oriented report is aimed at individual contributors (non-managerial) and summarizes the way that they have described their typical style at work and is interpreted against shl's digital readiness framework. the report describes the way the person typically behaves, rather than their actual skill levels. it gives an indication of the individual's likely strengths in each area and makes suggestions for development activities, based upon the information gained from the
questionnaire.

note: this report is specifically aimed at individual contributors. a version designed for managers is also available (see digital readiness report - managers). personality"
https://www.shl.com/solutions/products/product-catalog/view/digital-readiness-development-report-manager/,Digital Readiness Development Report - Manager,"This participant-oriented report is aimed employees with management responsibilities and summarizes the way that they have described their typical style at work and is interpreted against SHL's Digital Readiness Framework. The report describes the way the person typically behaves, rather than their actual skill levels. It gives an indication of the individual's likely strengths in each area and makes suggestions for development activities, based upon the information gained from the
questionnaire.

Note: this report is specifically aimed at managers. A version designed for individual contributors is also available (see Digital Readiness Report - IC).",,No,Yes,['Personality'],solutions/products/product-catalog/view/digital-readiness-development-report-manager/,['Personality'],False,True,"digital readiness development report - manager this participant-oriented report is aimed employees with management responsibilities and summarizes the way that they have described their typical style at work and is interpreted against shl's digital readiness framework. the report describes the way the person typically behaves, rather than their actual skill levels. it gives an indication of the individual's likely strengths in each area and makes suggestions for development activities, based upon the information gained from the
questionnaire.

note: this report is specifically aimed at managers. a version designed for individual contributors is also available (see digital readiness report - ic). personality"
https://www.shl.com/solutions/products/product-catalog/view/docker-new/,Docker (New),"Multi-choice test that measures the knowledge of Docker container, data management, Docker performance and swarm.",10 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/docker-new/,['Knowledge'],False,False,"docker (new) multi-choice test that measures the knowledge of docker container, data management, docker performance and swarm. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/dojo-new/,Dojo (New),"Multi-choice test that measures the knowledge of Dojo architecture, classes and libraries, styles, animation and Dojo queries.",11 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/dojo-new/,['Knowledge'],False,False,"dojo (new) multi-choice test that measures the knowledge of dojo architecture, classes and libraries, styles, animation and dojo queries. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/drupal-new/,Drupal (New),"Multi-choice test that measures the knowledge of Drupal setup, content management, user interface, module development and security.",17 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/drupal-new/,['Knowledge'],False,False,"drupal (new) multi-choice test that measures the knowledge of drupal setup, content management, user interface, module development and security. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/dsi-v1-1-interpretation-report/,DSI v1.1 Interpretation Report,DSI v1.1 Interpretation Report,,No,Yes,['Personality'],solutions/products/product-catalog/view/dsi-v1-1-interpretation-report/,['Personality'],False,True,dsi v1.1 interpretation report dsi v1.1 interpretation report personality
https://www.shl.com/solutions/products/product-catalog/view/econometrics-new/,Econometrics (New),"Multi-choice test that measures the knowledge of statistical concepts, exploratory analysis and statistical testing required to analyze economic data.",11 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/econometrics-new/,['Knowledge'],False,False,"econometrics (new) multi-choice test that measures the knowledge of statistical concepts, exploratory analysis and statistical testing required to analyze economic data. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/economics-new/,Economics (New),"Multi-choice test that measures the conceptual knowledge of microeconomics, macroeconomics and international trade.",13 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/economics-new/,['Knowledge'],False,False,"economics (new) multi-choice test that measures the conceptual knowledge of microeconomics, macroeconomics and international trade. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/electrical-and-electronics-engineering-new/,Electrical and Electronics Engineering (New),"Multi-choice test that measures the candidate’s knowledge and understanding on fundamentals of electrical engineering, instrumentation and control system and electronics.",14 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/electrical-and-electronics-engineering-new/,['Knowledge'],False,False,"electrical and electronics engineering (new) multi-choice test that measures the candidate’s knowledge and understanding on fundamentals of electrical engineering, instrumentation and control system and electronics. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/electrical-engineering-new/,Electrical Engineering (New),"Multi-choice test that measures the knowledge of basic electrical engineering, electrical machines, power systems, instrumentation, control systems and basic concepts of electronics.",8 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/electrical-engineering-new/,['Knowledge'],False,False,"electrical engineering (new) multi-choice test that measures the knowledge of basic electrical engineering, electrical machines, power systems, instrumentation, control systems and basic concepts of electronics. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/electronics-and-telecommunications-engineering-new/,Electronics & Telecommunications Engineering (New),"Multi-choice test that measures the candidate’s knowledge and understanding on semiconductors and semiconductor devices, analog and digital electronics, communication, electromagnetism and microwave engineering.",15 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/electronics-and-telecommunications-engineering-new/,['Knowledge'],False,False,"electronics & telecommunications engineering (new) multi-choice test that measures the candidate’s knowledge and understanding on semiconductors and semiconductor devices, analog and digital electronics, communication, electromagnetism and microwave engineering. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/electronics-and-embedded-systems-engineering-new/,Electronics and Embedded Systems Engineering (New),"Multi-choice test that measures the candidate’s knowledge and understanding on concepts like embedded systems and, analog and digital electronics.",18 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/electronics-and-embedded-systems-engineering-new/,['Knowledge'],False,False,"electronics and embedded systems engineering (new) multi-choice test that measures the candidate’s knowledge and understanding on concepts like embedded systems and, analog and digital electronics. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/electronics-and-semiconductor-engineering-new/,Electronics and Semiconductor Engineering (New),"Multi-choice test that measures the knowledge of semiconductors, two terminal and three terminal devices, analog electronics, digital electronics and basics of VLSI.",7 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/electronics-and-semiconductor-engineering-new/,['Knowledge'],False,False,"electronics and semiconductor engineering (new) multi-choice test that measures the knowledge of semiconductors, two terminal and three terminal devices, analog electronics, digital electronics and basics of vlsi. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/english-comprehension-new/,English Comprehension (New),"Multiple-choice test that measures vocabulary, grammar and reading comprehension skills.",0 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/english-comprehension-new/,['Knowledge'],False,False,"english comprehension (new) multiple-choice test that measures vocabulary, grammar and reading comprehension skills. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/enterprise-java-beans-new/,Enterprise Java Beans (New),"Multi-choice test that measures the knowledge of enterprise Java beans (EJB), types of EJB, transactions and concurrency.",4 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/enterprise-java-beans-new/,['Knowledge'],False,False,"enterprise java beans (new) multi-choice test that measures the knowledge of enterprise java beans (ejb), types of ejb, transactions and concurrency. knowledge"
https://www.shl.com/solutions/products/product-catalog/view/enterprise-leadership-report/,Enterprise Leadership Report 1.0,"Assess and benchmark your leaders against enterprise leadership - the model for leader impact to drive business results in a complex work environment.
For more information, visit: 
https://www.shl.com/en/solutions/identify-develop-leaders/enterprise-leadership/ .",,No,Yes,['Personality'],solutions/products/product-catalog/view/enterprise-leadership-report/,['Personality'],False,True,"enterprise leadership report 1.0 assess and benchmark your leaders against enterprise leadership - the model for leader impact to drive business results in a complex work environment.
for more information, visit: 
https://www.shl.com/en/solutions/identify-develop-leaders/enterprise-leadership/ . personality"
https://www.shl.com/solutions/products/product-catalog/view/enterprise-leadership-report-2-0/,Enterprise Leadership Report 2.0,"Assess and benchmark your leaders against enterprise leadership - the model for leader impact to drive business results in a complex work environment.
For more information, visit: 
https://www.shl.com/en/solutions/identify-develop-leaders/enterprise-leadership/ .",,No,Yes,['Personality'],solutions/products/product-catalog/view/enterprise-leadership-report-2-0/,['Personality'],False,True,"enterprise leadership report 2.0 assess and benchmark your leaders against enterprise leadership - the model for leader impact to drive business results in a complex work environment.
for more information, visit: 
https://www.shl.com/en/solutions/identify-develop-leaders/enterprise-leadership/ . personality"
https://www.shl.com/solutions/products/product-catalog/view/entry-level-cashier-solution/,Entry Level Cashier Solution,"The Precise Fit Entry Level Cashier Solution is for entry-level retail positions in which employees receive payment in the form of cash, check, or credit cards for goods purchased. Sample tasks for these jobs include, but are not limited to: handling payments, offering customer service, and issuing receipts and refunds.
Report Language Availability: English (USA)",19 minutes,No,Yes,"['Cognitive', 'Personality']",solutions/products/product-catalog/view/entry-level-cashier-solution/,"['Cognitive', 'Personality']",False,True,"entry level cashier solution the precise fit entry level cashier solution is for entry-level retail positions in which employees receive payment in the form of cash, check, or credit cards for goods purchased. sample tasks for these jobs include, but are not limited to: handling payments, offering customer service, and issuing receipts and refunds.
report language availability: english (usa) cognitive personality"
https://www.shl.com/solutions/products/product-catalog/view/entry-level-customer-serv-retail-and-contact-center/,Entry Level Customer Serv-Retail & Contact Center,"The Precise Fit Entry Level Customer Service Solution (Retail/Contact Center) is for entry-level positions in which employees interact with customers by providing information or carrying out customer requests related to an organizations products or services. Sample tasks for these jobs include, but are not limited to: interacting with customers on the phone or in person; taking orders; solving product or service issues; and responding positively to difficult or irate customers.
Report Language Availability: English (USA)",19 minutes,No,Yes,"['Personality', 'Cognitive']",solutions/products/product-catalog/view/entry-level-customer-serv-retail-and-contact-center/,"['Personality', 'Cognitive']",False,True,"entry level customer serv-retail & contact center the precise fit entry level customer service solution (retail/contact center) is for entry-level positions in which employees interact with customers by providing information or carrying out customer requests related to an organizations products or services. sample tasks for these jobs include, but are not limited to: interacting with customers on the phone or in person; taking orders; solving product or service issues; and responding positively to difficult or irate customers.
report language availability: english (usa) personality cognitive"
https://www.shl.com/solutions/products/product-catalog/view/entry-level-customer-service-general-solution/,Entry Level Customer Service (General) Solution,"The Precise Fit Entry Level Customer Service Solution (General) is for a wide range of entry-level positions where employees are expected to interact with customers when carrying out critical tasks of the job. This includes positions that require frequent interactions with customers, or positions where customer service is not central to the role, but is still essential for successful performance on the job. Sample tasks for these jobs include, but are not limited to: interacting with customers on the phone to provide information; taking orders; solving product or service issues; and responding positively to difficult or irate customers.
Report Language Availability: English (USA)",14 minutes,No,Yes,"['Cognitive', 'Personality']",solutions/products/product-catalog/view/entry-level-customer-service-general-solution/,"['Cognitive', 'Personality']",False,True,"entry level customer service (general) solution the precise fit entry level customer service solution (general) is for a wide range of entry-level positions where employees are expected to interact with customers when carrying out critical tasks of the job. this includes positions that require frequent interactions with customers, or positions where customer service is not central to the role, but is still essential for successful performance on the job. sample tasks for these jobs include, but are not limited to: interacting with customers on the phone to provide information; taking orders; solving product or service issues; and responding positively to difficult or irate customers.
report language availability: english (usa) cognitive personality"
https://www.shl.com/solutions/products/product-catalog/view/entry-level-hotel-front-desk-solution/,Entry Level Hotel Front Desk Solution,"The Precise Fit Entry Level Hotel Front Desk Solution is for entry-level customer service positions in the hospitality industry. The solution is appropriate for positions in which the majority of the work is done at the front or guest check-in desk. Sample tasks may include: welcoming guests warmly, issuing keys to guests, and accepting payment.
Report Language Availability: English (USA)",20 minutes,No,Yes,"['Cognitive', 'Personality']",solutions/products/product-catalog/view/entry-level-hotel-front-desk-solution/,"['Cognitive', 'Personality']",False,True,"entry level hotel front desk solution the precise fit entry level hotel front desk solution is for entry-level customer service positions in the hospitality industry. the solution is appropriate for positions in which the majority of the work is done at the front or guest check-in desk. sample tasks may include: welcoming guests warmly, issuing keys to guests, and accepting payment.
report language availability: english (usa) cognitive personality"
https://www.shl.com/solutions/products/product-catalog/view/entry-level-sales-solution/,Entry Level Sales Solution,"The Precise Fit Entry Level Sales Roles Solution is for entry-level positions in which employees proactively sell products or services to customers and have their compensation and/or performance based on sales revenue. Sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and completing a transaction with a customer.
Report Language Availability: English (USA)",20 minutes,No,Yes,"['Cognitive', 'Personality']",solutions/products/product-catalog/view/entry-level-sales-solution/,"['Cognitive', 'Personality']",False,True,"entry level sales solution the precise fit entry level sales roles solution is for entry-level positions in which employees proactively sell products or services to customers and have their compensation and/or performance based on sales revenue. sample tasks for these jobs include, but are not limited to: promoting products to customers, persuading customers to buy products, and completing a transaction with a customer.
report language availability: english (usa) cognitive personality"
https://www.shl.com/solutions/products/product-catalog/view/entry-level-technical-support-solution/,Entry Level Technical Support Solution,"The Precise Fit Entry Level Technical Support Solution is for entry-level positions in which employees provide technical assistance to computer users in a contact center environment. Sample tasks for these jobs include, but are not limited to: answer questions or resolve computer problems for clients in person, via telephone, or electronically, provide assistance concerning the use of computer hardware and software, including printing, installation, word processing, electronic mail, and
operating systems.
Report Language Availability: English (USA)",18 minutes,No,Yes,"['Personality', 'Cognitive']",solutions/products/product-catalog/view/entry-level-technical-support-solution/,"['Personality', 'Cognitive']",False,True,"entry level technical support solution the precise fit entry level technical support solution is for entry-level positions in which employees provide technical assistance to computer users in a contact center environment. sample tasks for these jobs include, but are not limited to: answer questions or resolve computer problems for clients in person, via telephone, or electronically, provide assistance concerning the use of computer hardware and software, including printing, installation, word processing, electronic mail, and
operating systems.
report language availability: english (usa) personality cognitive"
https://www.shl.com/solutions/products/product-catalog/view/etl-testing-new/,ETL Testing (New),"Multi-choice test that measures the knowledge of ETL architecture, data warehousing, dimensions, DBMS concepts like data manipulation, constraints, ETL testing and tools required for testing.",9 minutes,No,Yes,['Knowledge'],solutions/products/product-catalog/view/etl-testing-new/,['Knowledge'],False,False,"etl testing (new) multi-choice test that measures the knowledge of etl architecture, data warehousing, dimensions, dbms concepts like data manipulation, constraints, etl testing and tools required for testing. knowledge"
